epoch,quote,bid,ask,recv_ts
1783266682,2722.202,2722.102,2722.302,1783266682.168
1783266684,2722.178,2722.078,2722.278,1783266684.163
1783266686,2722.167,2722.067,2722.267,1783266686.148
1783266688,2722.262,2722.162,2722.362,1783266688.133
1783266690,2722.173,2722.073,2722.273,1783266690.148
1783266692,2722.015,2721.915,2722.115,1783266692.149
1783266694,2721.886,2721.786,2721.986,1783266694.148
1783266696,2721.863,2721.763,2721.963,1783266696.141
1783266698,2721.987,2721.887,2722.087,1783266698.204
1783266700,2721.813,2721.713,2721.913,1783266700.144
1783266702,2721.792,2721.692,2721.892,1783266702.144
1783266704,2721.872,2721.772,2721.972,1783266704.139
1783266706,2721.804,2721.704,2721.904,1783266706.151
1783266708,2721.939,2721.839,2722.039,1783266708.138
1783266710,2722.227,2722.127,2722.327,1783266710.140
1783266712,2722.536,2722.436,2722.636,1783266712.158
1783266714,2722.685,2722.585,2722.785,1783266714.144
1783266716,2722.489,2722.389,2722.589,1783266716.173
1783266718,2722.336,2722.236,2722.436,1783266718.164
1783266720,2722.495,2722.395,2722.595,1783266720.203
1783266722,2722.553,2722.453,2722.653,1783266722.275
1783266724,2722.863,2722.763,2722.963,1783266724.229
1783266726,2722.737,2722.637,2722.837,1783266726.136
1783266728,2722.75,2722.65,2722.85,1783266728.202
1783266730,2722.718,2722.618,2722.818,1783266730.125
1783266732,2722.724,2722.624,2722.824,1783266732.149
1783266734,2722.849,2722.749,2722.949,1783266734.156
1783266736,2722.891,2722.791,2722.991,1783266736.137
1783266738,2722.864,2722.764,2722.964,1783266738.146
1783266740,2722.649,2722.549,2722.749,1783266740.141
1783266742,2722.534,2722.434,2722.634,1783266742.141
1783266744,2722.361,2722.261,2722.461,1783266744.168
1783266746,2722.472,2722.372,2722.572,1783266746.147
1783266748,2722.893,2722.793,2722.993,1783266748.172
1783266750,2722.886,2722.786,2722.986,1783266750.153
1783266752,2722.709,2722.609,2722.809,1783266752.136
1783266754,2722.829,2722.729,2722.929,1783266754.164
1783266756,2723.202,2723.102,2723.302,1783266756.137
1783266758,2723.43,2723.33,2723.53,1783266758.250
1783266760,2723.574,2723.474,2723.674,1783266760.168
1783266762,2723.367,2723.267,2723.467,1783266762.134
1783266764,2722.983,2722.883,2723.083,1783266764.141
1783266766,2723.341,2723.241,2723.441,1783266766.146
1783266768,2723.354,2723.254,2723.454,1783266768.175
1783266770,2723.846,2723.746,2723.946,1783266770.148
1783266772,2723.909,2723.809,2724.009,1783266772.155
1783266774,2724.029,2723.929,2724.129,1783266774.151
1783266776,2723.936,2723.836,2724.036,1783266776.156
1783266778,2723.451,2723.351,2723.551,1783266778.143
1783266780,2723.577,2723.477,2723.677,1783266780.163
1783266782,2723.489,2723.389,2723.589,1783266782.196
1783266784,2723.318,2723.218,2723.418,1783266784.152
1783266786,2723.225,2723.125,2723.325,1783266786.139
1783266788,2723.387,2723.287,2723.487,1783266788.203
1783266790,2723.473,2723.373,2723.573,1783266790.162
1783266792,2723.177,2723.077,2723.277,1783266792.153
1783266794,2723.06,2722.96,2723.16,1783266794.142
1783266796,2723.408,2723.308,2723.508,1783266796.148
1783266798,2723.551,2723.451,2723.651,1783266798.147
1783266800,2723.634,2723.534,2723.734,1783266800.136
1783266802,2723.58,2723.48,2723.68,1783266802.131
1783266804,2723.496,2723.396,2723.596,1783266804.145
1783266806,2723.805,2723.705,2723.905,1783266806.140
1783266808,2723.753,2723.653,2723.853,1783266808.162
1783266810,2723.616,2723.516,2723.716,1783266810.143
1783266812,2723.841,2723.741,2723.941,1783266812.140
1783266814,2724.136,2724.036,2724.236,1783266814.146
