epoch,quote,bid,ask,recv_ts
1783266881,14722.984,14722.91,14723.058,1783266881.126
1783266882,14722.972,14722.898,14723.046,1783266882.143
1783266883,14722.944,14722.87,14723.017,1783266883.121
1783266884,14722.935,14722.862,14723.009,1783266884.131
1783266885,14722.912,14722.838,14722.986,1783266885.115
1783266886,14722.889,14722.815,14722.962,1783266886.131
1783266887,14722.885,14722.812,14722.959,1783266887.114
1783266888,14722.883,14722.809,14722.957,1783266888.139
1783266889,14722.849,14722.775,14722.922,1783266889.118
1783266890,14722.845,14722.772,14722.919,1783266890.138
1783266891,14722.845,14722.771,14722.918,1783266891.109
1783266892,14722.833,14722.76,14722.907,1783266892.148
1783266893,14722.798,14722.725,14722.872,1783266893.114
1783266894,14722.765,14722.692,14722.839,1783266894.148
1783266895,14722.762,14722.688,14722.836,1783266895.117
1783266896,14722.726,14722.652,14722.8,1783266896.137
1783266897,14722.702,14722.628,14722.775,1783266897.121
1783266898,14722.67,14722.597,14722.744,1783266898.137
1783266899,14722.638,14722.564,14722.711,1783266899.111
1783266900,14722.636,14722.563,14722.71,1783266900.148
1783266901,14722.588,14722.515,14722.662,1783266901.117
1783266902,14722.572,14722.498,14722.645,1783266902.352
1783266903,14722.566,14722.493,14722.64,1783266903.165
1783266904,14722.537,14722.463,14722.61,1783266904.276
1783266905,14722.516,14722.443,14722.59,1783266905.127
1783266906,14722.509,14722.435,14722.583,1783266906.150
1783266907,14722.504,14722.43,14722.578,1783266907.124
1783266908,14722.495,14722.421,14722.568,1783266908.202
1783266909,14722.481,14722.408,14722.555,1783266909.115
1783266910,14722.48,14722.406,14722.554,1783266910.134
1783266911,14722.465,14722.391,14722.539,1783266911.124
1783266912,14722.443,14722.369,14722.517,1783266912.142
1783266913,14722.443,14722.369,14722.516,1783266913.127
1783266914,14722.424,14722.351,14722.498,1783266914.140
1783266915,14722.406,14722.332,14722.479,1783266915.132
1783266916,14722.387,14722.313,14722.461,1783266916.303
1783266917,14722.375,14722.301,14722.448,1783266917.115
1783266918,14722.358,14722.284,14722.431,1783266918.138
1783266919,14722.351,14722.277,14722.425,1783266919.118
1783266920,14722.334,14722.26,14722.408,1783266920.136
1783266921,14722.313,14722.239,14722.387,1783266921.122
1783266922,14722.311,14722.237,14722.384,1783266922.137
1783266923,14722.286,14722.213,14722.36,1783266923.114
1783266924,14722.273,14722.199,14722.347,1783266924.133
1783266925,14722.236,14722.162,14722.309,1783266925.143
1783266926,14722.228,14722.154,14722.301,1783266926.132
1783266927,14722.216,14722.142,14722.29,1783266927.120
1783266928,14722.176,14722.102,14722.249,1783266928.149
1783266929,14722.171,14722.097,14722.244,1783266929.126
1783266930,14722.156,14722.082,14722.229,1783266930.156
1783266931,14722.151,14722.077,14722.225,1783266931.111
1783266932,14722.135,14722.061,14722.209,1783266932.135
