epoch,quote,bid,ask,recv_ts
1783266758,2806.298,2806.278,2806.317,1783266758.250
1783266759,2806.31,2806.29,2806.329,1783266759.123
1783266760,2806.317,2806.297,2806.336,1783266760.169
1783266761,2806.325,2806.305,2806.344,1783266761.115
1783266762,2806.335,2806.315,2806.355,1783266762.135
1783266763,2806.343,2806.323,2806.362,1783266763.122
1783266764,2806.346,2806.326,2806.366,1783266764.141
1783266765,2806.35,2806.33,2806.369,1783266765.112
1783266766,2806.357,2806.337,2806.376,1783266766.146
1783266767,2806.365,2806.346,2806.385,1783266767.216
1783266768,2806.371,2806.351,2806.39,1783266768.175
1783266769,2806.376,2806.356,2806.396,1783266769.130
1783266770,2806.38,2806.36,2806.4,1783266770.148
1783266771,2806.389,2806.369,2806.408,1783266771.114
1783266772,2806.393,2806.373,2806.413,1783266772.155
1783266773,2806.405,2806.385,2806.425,1783266773.127
1783266774,2806.408,2806.389,2806.428,1783266774.152
1783266775,2806.412,2806.392,2806.431,1783266775.118
1783266776,2806.417,2806.398,2806.437,1783266776.156
1783266777,2806.425,2806.405,2806.445,1783266777.129
1783266778,2806.427,2806.407,2806.447,1783266778.143
1783266779,2806.438,2806.418,2806.457,1783266779.118
1783266780,2806.444,2806.424,2806.463,1783266780.163
1783266781,2806.454,2806.434,2806.473,1783266781.120
1783266782,2806.454,2806.434,2806.473,1783266782.196
1783266783,2806.456,2806.436,2806.476,1783266783.114
1783266784,2806.468,2806.448,2806.487,1783266784.152
1783266785,2806.469,2806.449,2806.488,1783266785.131
1783266786,2806.479,2806.46,2806.499,1783266786.139
1783266787,2806.49,2806.47,2806.509,1783266787.124
1783266788,2806.498,2806.479,2806.518,1783266788.203
1783266789,2806.503,2806.484,2806.523,1783266789.120
1783266790,2806.512,2806.492,2806.532,1783266790.162
1783266791,2806.524,2806.504,2806.544,1783266791.121
1783266792,2806.529,2806.509,2806.549,1783266792.153
1783266793,2806.537,2806.517,2806.557,1783266793.128
1783266794,2806.537,2806.518,2806.557,1783266794.142
1783266795,2806.54,2806.52,2806.56,1783266795.118
1783266796,2806.547,2806.527,2806.567,1783266796.148
1783266797,2806.562,2806.542,2806.581,1783266797.115
1783266798,2806.562,2806.543,2806.582,1783266798.146
1783266799,2806.564,2806.545,2806.584,1783266799.125
1783266800,2806.57,2806.55,2806.589,1783266800.137
1783266801,2806.572,2806.552,2806.591,1783266801.120
1783266802,2806.585,2806.565,2806.604,1783266802.131
1783266803,2806.596,2806.577,2806.616,1783266803.125
1783266804,2806.599,2806.579,2806.619,1783266804.145
1783266805,2806.601,2806.581,2806.62,1783266805.116
1783266806,2806.612,2806.593,2806.632,1783266806.140
1783266807,2806.613,2806.594,2806.633,1783266807.118
1783266808,2806.615,2806.596,2806.635,1783266808.162
1783266809,2806.617,2806.597,2806.636,1783266809.128
1783266810,2806.62,2806.6,2806.64,1783266810.143
1783266811,2806.627,2806.608,2806.647,1783266811.115
1783266812,2806.631,2806.612,2806.651,1783266812.140
1783266813,2806.643,2806.623,2806.662,1783266813.145
1783266814,2806.652,2806.633,2806.672,1783266814.146
1783266815,2806.66,2806.64,2806.68,1783266815.114
1783266816,2806.67,2806.65,2806.689,1783266816.165
1783266817,2806.676,2806.656,2806.696,1783266817.132
1783266818,2806.683,2806.663,2806.703,1783266818.244
1783266819,2806.692,2806.672,2806.711,1783266819.117
1783266820,2806.698,2806.678,2806.717,1783266820.134
1783266821,2806.702,2806.683,2806.722,1783266821.132
1783266822,2806.707,2806.688,2806.727,1783266822.143
1783266823,2806.717,2806.697,2806.737,1783266823.123
1783266824,2806.718,2806.698,2806.738,1783266824.135
1783266825,2806.726,2806.707,2806.746,1783266825.120
1783266826,2806.728,2806.708,2806.747,1783266826.143
1783266827,2806.734,2806.714,2806.753,1783266827.116
1783266828,2806.74,2806.721,2806.76,1783266828.139
1783266829,2806.757,2806.737,2806.776,1783266829.124
1783266830,2806.772,2806.752,2806.791,1783266830.160
1783266831,2806.778,2806.758,2806.797,1783266831.122
1783266832,2806.791,2806.771,2806.81,1783266832.133
1783266833,2806.795,2806.775,2806.814,1783266833.118
1783266834,2806.798,2806.778,2806.817,1783266834.136
1783266835,2806.798,2806.778,2806.818,1783266835.124
1783266836,2806.799,2806.779,2806.819,1783266836.133
1783266837,2806.801,2806.781,2806.821,1783266837.115
1783266838,2806.805,2806.785,2806.825,1783266838.149
1783266839,2806.805,2806.786,2806.825,1783266839.116
1783266840,2803.314,2803.294,2803.333,1783266840.143
1783266841,2803.316,2803.297,2803.336,1783266841.127
1783266842,2803.323,2803.303,2803.342,1783266842.150
1783266843,2803.329,2803.309,2803.348,1783266843.164
1783266844,2803.331,2803.312,2803.351,1783266844.147
1783266845,2803.343,2803.323,2803.362,1783266845.126
1783266846,2803.348,2803.328,2803.368,1783266846.131
1783266847,2803.361,2803.341,2803.381,1783266847.119
1783266848,2803.366,2803.347,2803.386,1783266848.204
1783266849,2803.367,2803.348,2803.387,1783266849.111
1783266850,2803.37,2803.351,2803.39,1783266850.141
1783266851,2803.38,2803.36,2803.399,1783266851.114
1783266852,2803.386,2803.367,2803.406,1783266852.164
1783266853,2803.395,2803.375,2803.415,1783266853.135
